mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 979 ms
[YDLIDAR] Create thread 0xA69824C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-24 00:00:49][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=1.09999 y=2.4 yaw=1.60361 score=0.964706 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44745 reason=tracking_pose_accepted
x=1.09999 y=2.4 yaw=1.7423 score=0.945976 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45205 reason=tracking_pose_accepted
x=1.04999 y=2.4 yaw=1.93336 score=0.948876 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45667 reason=tracking_pose_accepted
x=1.04999 y=2.45 yaw=2.12441 score=0.916644 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44914 reason=tracking_pose_accepted
x=0.999994 y=2.45 yaw=2.33291 score=0.934589 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45008 reason=tracking_pose_accepted
x=0.949994 y=2.45 yaw=2.52396 score=0.920555 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45754 reason=tracking_pose_accepted
x=0.949994 y=2.45 yaw=2.73247 score=0.883509 valid=0 mode=tracking state=DEGRADED evaluated=807 execution_us=47634 reason=tracking_score_below_threshold
x=0.899994 y=2.45 yaw=2.97682 score=0.917787 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46312 reason=tracking_quality_restored
x=0.899994 y=2.45 yaw=3.11551 score=0.911552 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45881 reason=tracking_pose_accepted
x=0.899994 y=2.44999 yaw=3.32401 score=0.912027 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45506 reason=tracking_pose_accepted
x=0.899994 y=2.39999 yaw=3.49761 score=0.927851 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45899 reason=tracking_pose_accepted
x=0.899994 y=2.39999 yaw=3.70612 score=0.934526 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45566 reason=tracking_pose_accepted
x=0.899994 y=2.39999 yaw=3.86226 score=0.950909 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45503 reason=tracking_pose_accepted
x=0.899994 y=2.39999 yaw=4.05331 score=0.959013 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45555 reason=tracking_pose_accepted
x=0.849994 y=2.39999 yaw=4.1571 score=0.977385 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45130 reason=tracking_pose_accepted
x=0.849994 y=2.39999 yaw=4.19107 score=0.979681 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45398 reason=tracking_pose_accepted
x=0.849994 y=2.44999 yaw=4.15523 score=0.945413 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45442 reason=tracking_pose_accepted
x=0.899994 y=2.44999 yaw=4.1543 score=0.944733 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45306 reason=tracking_pose_accepted
x=0.899994 y=2.44999 yaw=4.15336 score=0.974327 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45435 reason=tracking_pose_accepted
x=0.899994 y=2.44999 yaw=4.16988 score=0.973313 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45146 reason=tracking_pose_accepted
x=0.899994 y=2.44999 yaw=4.25621 score=0.970019 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45279 reason=tracking_pose_accepted
x=0.899994 y=2.49999 yaw=4.29018 score=0.96777 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45444 reason=tracking_pose_accepted
x=0.899994 y=2.49999 yaw=4.3067 score=0.95728 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44766 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.32322 score=0.958421 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45161 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.23502 score=0.964482 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45487 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.21663 score=0.967273 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45212 reason=tracking_pose_accepted
x=0.899994 y=2.44999 yaw=4.25061 score=0.946565 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45459 reason=tracking_pose_accepted
x=0.899994 y=2.44999 yaw=4.31949 score=0.978401 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46227 reason=tracking_pose_accepted
x=0.899994 y=2.44999 yaw=4.35346 score=0.973157 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45341 reason=tracking_pose_accepted
x=0.899994 y=2.44999 yaw=4.33507 score=0.960559 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45329 reason=tracking_pose_accepted
x=0.849994 y=2.44999 yaw=4.36904 score=0.96002 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44867 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.3332 score=0.964897 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45287 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.33227 score=0.974393 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45568 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.33133 score=0.975375 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44665 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.31294 score=0.958472 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45803 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.2771 score=0.960621 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45165 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.25872 score=0.971178 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45405 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.25778 score=0.965714 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46198 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.25685 score=0.973587 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45446 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.25591 score=0.973981 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45270 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.25498 score=0.974505 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45589 reason=tracking_pose_accepted
x=0.849994 y=2.49999 yaw=4.23659 score=0.963341 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44681 reason=tracking_pose_accepted
