mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 989 ms
[YDLIDAR] Create thread 0xA69B64C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-23 07:55:17][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=6.19994 y=4.3 yaw=-3.14744 score=0.958655 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43605 reason=tracking_pose_accepted
x=6.24994 y=4.25 yaw=-3.16582 score=0.961255 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43080 reason=tracking_pose_accepted
x=6.19994 y=4.2 yaw=-3.18421 score=0.943005 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42943 reason=tracking_pose_accepted
x=6.19994 y=4.15 yaw=-3.2026 score=0.941424 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42210 reason=tracking_pose_accepted
x=6.24994 y=4.1 yaw=-3.22099 score=0.945077 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43789 reason=tracking_pose_accepted
x=6.24994 y=4.05 yaw=-3.23937 score=0.95272 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42979 reason=tracking_pose_accepted
x=6.24994 y=4.05 yaw=-3.22285 score=0.946809 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43638 reason=tracking_pose_accepted
x=6.24994 y=4 yaw=-3.24124 score=0.947385 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43623 reason=tracking_pose_accepted
x=6.24994 y=3.95 yaw=-3.24218 score=0.943647 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44689 reason=tracking_pose_accepted
x=6.24994 y=3.95 yaw=-3.22566 score=0.944488 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43081 reason=tracking_pose_accepted
x=6.24994 y=3.95 yaw=-3.20914 score=0.9437 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43462 reason=tracking_pose_accepted
x=6.24994 y=3.95 yaw=-3.22752 score=0.931839 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45304 reason=tracking_pose_accepted
x=6.24994 y=3.95 yaw=-3.22846 score=0.929443 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43205 reason=tracking_pose_accepted
x=6.24994 y=3.9 yaw=-3.24685 score=0.936808 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45063 reason=tracking_pose_accepted
x=6.24994 y=3.9 yaw=-3.24778 score=0.944727 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44281 reason=tracking_pose_accepted
x=6.24993 y=3.9 yaw=-3.24871 score=0.946537 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43385 reason=tracking_pose_accepted
